P31639_CHEMBL3884	CHEMBL565391	1
P31639_CHEMBL3884	CHEMBL567058	1
P31645_CHEMBL228	CHEMBL85882	0
P31645_CHEMBL228	CHEMBL1112	1
P23975_CHEMBL222	CHEMBL14257	1
Q01959_CHEMBL238	CHEMBL14924	1
P08183_CHEMBL4302	CHEMBL266212	0
P31645_CHEMBL228	CHEMBL396540	1
P23975_CHEMBL222	CHEMBL231684	0
P08183_CHEMBL4302	CHEMBL394980	0
P33527_CHEMBL3004	CHEMBL552095	0
P33527_CHEMBL3004	CHEMBL551696	0
Q9UNQ0_CHEMBL5393	CHEMBL595550	0
P23975_CHEMBL222	CHEMBL218848	1
P23975_CHEMBL222	CHEMBL373710	0
P33527_CHEMBL3004	CHEMBL562021	0
P33527_CHEMBL3004	CHEMBL116734	0
P48067_CHEMBL2337	CHEMBL426710	0
P48067_CHEMBL2337	CHEMBL376472	1
P48067_CHEMBL2337	CHEMBL223677	1
P48067_CHEMBL2337	CHEMBL223596	1
P23975_CHEMBL222	CHEMBL562767	1
P31645_CHEMBL228	CHEMBL180101	0
P13866_CHEMBL4979	CHEMBL3660004	1
P11169_CHEMBL5215	CHEMBL3780235	0
P08183_CHEMBL4302	CHEMBL258575	0
P23975_CHEMBL222	CHEMBL465123	0
Q01959_CHEMBL238	CHEMBL454507	0
Q01959_CHEMBL238	CHEMBL37918	0
P30531_CHEMBL1903	CHEMBL1027	1
P48067_CHEMBL2337	CHEMBL478229	0
P31645_CHEMBL228	CHEMBL513884	0
P31645_CHEMBL228	CHEMBL1079460	1
P48067_CHEMBL2337	CHEMBL518339	0
P48067_CHEMBL2337	CHEMBL464617	1
P48067_CHEMBL2337	CHEMBL463226	1
P15313_CHEMBL3217	CHEMBL291117	1
P19634_CHEMBL2781	CHEMBL461982	0
P23975_CHEMBL222	CHEMBL3663907	0
Q16572_CHEMBL4767	CHEMBL473548	1
P48067_CHEMBL2337	CHEMBL560289	0
P31639_CHEMBL3884	CHEMBL3654335	1
P31645_CHEMBL228	CHEMBL1242904	1
P31645_CHEMBL228	CHEMBL1241548	1
P31645_CHEMBL228	CHEMBL273208	0
P31645_CHEMBL228	CHEMBL561739	0
P23975_CHEMBL222	CHEMBL559802	1
P23975_CHEMBL222	CHEMBL569364	1
P23975_CHEMBL222	CHEMBL558651	1
P31645_CHEMBL228	CHEMBL564935	1
P31645_CHEMBL228	CHEMBL551935	0
P31645_CHEMBL228	CHEMBL551471	0
P48067_CHEMBL2337	CHEMBL251150	0
P48067_CHEMBL2337	CHEMBL250581	1
P48067_CHEMBL2337	CHEMBL401348	1
Q16572_CHEMBL4767	CHEMBL340815	1
P23975_CHEMBL222	CHEMBL2371930	0
P48067_CHEMBL2337	CHEMBL392770	1
P33527_CHEMBL3004	CHEMBL3806168	0
Q01959_CHEMBL238	CHEMBL338566	1
P23975_CHEMBL222	CHEMBL390432	1
P33527_CHEMBL3004	CHEMBL3805068	0
P31645_CHEMBL228	CHEMBL540978	1
P23975_CHEMBL222	CHEMBL559456	1
P48067_CHEMBL2337	CHEMBL462147	1
P23975_CHEMBL222	CHEMBL446481	0
P23975_CHEMBL222	CHEMBL448689	0
P31645_CHEMBL228	CHEMBL493027	1
P31645_CHEMBL228	CHEMBL492815	1
P33527_CHEMBL3004	CHEMBL26678	1
P33527_CHEMBL3004	CHEMBL26039	1
Q01959_CHEMBL238	CHEMBL4514672	0
Q9NP59_CHEMBL3392948	CHEMBL4589152	0
Q9NP59_CHEMBL3392948	CHEMBL4571533	0
Q9NP59_CHEMBL3392948	CHEMBL4519586	0
Q01959_CHEMBL238	CHEMBL457866	1
P31645_CHEMBL228	CHEMBL529437	1
P23975_CHEMBL222	CHEMBL2113279	0
P23975_CHEMBL222	CHEMBL226933	0
P23975_CHEMBL222	CHEMBL488049	0
Q16572_CHEMBL4767	CHEMBL21244	0
P11166_CHEMBL2535	CHEMBL4632395	0
P11169_CHEMBL5215	CHEMBL4637262	0
P31645_CHEMBL228	CHEMBL249328	1
P31645_CHEMBL228	CHEMBL248917	1
P31645_CHEMBL228	CHEMBL399947	1
P31645_CHEMBL228	CHEMBL596613	1
P23975_CHEMBL222	CHEMBL447825	1
P23975_CHEMBL222	CHEMBL456639	0
P23975_CHEMBL222	CHEMBL447750	0
P31645_CHEMBL228	CHEMBL458639	1
Q01959_CHEMBL238	CHEMBL448912	0
P23975_CHEMBL222	CHEMBL249214	0
Q01959_CHEMBL238	CHEMBL124854	0
Q01959_CHEMBL238	CHEMBL270791	0
P31645_CHEMBL228	CHEMBL405017	0
P23975_CHEMBL222	CHEMBL454675	1
P08183_CHEMBL4302	CHEMBL504936	0
P23975_CHEMBL222	CHEMBL512677	0
P31645_CHEMBL228	CHEMBL86760	0
Q9Y345_CHEMBL3060	CHEMBL150522	0
P33527_CHEMBL3004	CHEMBL539987	0
P11166_CHEMBL2535	CHEMBL150	0
P31645_CHEMBL228	CHEMBL171377	1
P23975_CHEMBL222	CHEMBL550870	1
Q01959_CHEMBL238	CHEMBL552341	1
P31645_CHEMBL228	CHEMBL446570	0
P23975_CHEMBL222	CHEMBL488424	0
P23975_CHEMBL222	CHEMBL469222	1
P31645_CHEMBL228	CHEMBL512724	1
P23975_CHEMBL222	CHEMBL445185	0
P31639_CHEMBL3884	CHEMBL1650501	0
Q01959_CHEMBL238	CHEMBL463388	0
P23975_CHEMBL222	CHEMBL457931	1
P23975_CHEMBL222	CHEMBL457930	1
P31645_CHEMBL228	CHEMBL459176	1
P31645_CHEMBL228	CHEMBL514759	1
P48067_CHEMBL2337	CHEMBL485139	1
Q16572_CHEMBL4767	CHEMBL20730	1
Q01959_CHEMBL238	CHEMBL14370	1
Q01959_CHEMBL238	CHEMBL333280	0
P23975_CHEMBL222	CHEMBL469150	0
P08183_CHEMBL4302	CHEMBL3233494	1
P43004_CHEMBL4973	CHEMBL279561	0
Q01959_CHEMBL238	CHEMBL3963788	0
Q9GZV3_CHEMBL4507	CHEMBL3187862	0
Q9GZV3_CHEMBL4507	CHEMBL3183447	0
Q9GZV3_CHEMBL4507	CHEMBL3187348	0
Q9GZV3_CHEMBL4507	CHEMBL3303792	0
P23975_CHEMBL222	CHEMBL1642901	1
Q01959_CHEMBL238	CHEMBL1642911	0
Q01959_CHEMBL238	CHEMBL809	1
P13866_CHEMBL4979	CHEMBL1650502	0
P33527_CHEMBL3004	CHEMBL550144	0
P33527_CHEMBL3004	CHEMBL557078	0
P08183_CHEMBL4302	CHEMBL454113	0
P08183_CHEMBL4302	CHEMBL508580	0
Q9UPY5_CHEMBL1075149	CHEMBL604574	0
Q9UPY5_CHEMBL1075149	CHEMBL601837	0
Q9UNQ0_CHEMBL5393	CHEMBL160	0
Q9Y345_CHEMBL3060	CHEMBL90678	0
P33527_CHEMBL3004	CHEMBL281496	1
Q9UNQ0_CHEMBL5393	CHEMBL4209777	0
Q9Y345_CHEMBL3060	CHEMBL358473	1
P23975_CHEMBL222	CHEMBL50858	1
Q01959_CHEMBL238	CHEMBL590615	0
Q01959_CHEMBL238	CHEMBL592854	0
P23975_CHEMBL222	CHEMBL894	0
P31645_CHEMBL228	CHEMBL568140	0
P23975_CHEMBL222	CHEMBL186962	0
O15244_CHEMBL1743122	CHEMBL43415	0
P08183_CHEMBL4302	CHEMBL2369623	0
P31645_CHEMBL228	CHEMBL196514	1
P23975_CHEMBL222	CHEMBL566050	0
P23975_CHEMBL222	CHEMBL304656	0
Q16572_CHEMBL4767	CHEMBL21309	1
Q01959_CHEMBL238	CHEMBL4216870	0
P23975_CHEMBL222	CHEMBL591514	0
P31645_CHEMBL228	CHEMBL1204410	0
P55072_CHEMBL1075145	CHEMBL1080890	1
Q16572_CHEMBL4767	CHEMBL20439	0
Q01959_CHEMBL238	CHEMBL235351	0
P08183_CHEMBL4302	CHEMBL3233506	0
P23975_CHEMBL222	CHEMBL493384	0
P31645_CHEMBL228	CHEMBL236010	1
P31645_CHEMBL228	CHEMBL237521	1
Q01959_CHEMBL238	CHEMBL88915	1
P48067_CHEMBL2337	CHEMBL4224997	0
P48067_CHEMBL2337	CHEMBL4227172	1
P48067_CHEMBL2337	CHEMBL4229281	0
P33527_CHEMBL3004	CHEMBL430724	1
Q01959_CHEMBL238	CHEMBL468376	1
Q01959_CHEMBL238	CHEMBL468212	1
Q01959_CHEMBL238	CHEMBL468573	1
Q01959_CHEMBL238	CHEMBL511718	1
Q96NT5_CHEMBL1795188	CHEMBL2158681	0
Q96NT5_CHEMBL1795188	CHEMBL192632	1
Q9Y345_CHEMBL3060	CHEMBL153355	0
P48065_CHEMBL3715	CHEMBL1882801	0
Q12908_CHEMBL2778	CHEMBL96642	0
Q16572_CHEMBL4767	CHEMBL20856	0
P23975_CHEMBL222	CHEMBL565594	0
Q01959_CHEMBL238	CHEMBL566420	0
Q01959_CHEMBL238	CHEMBL565845	0
P23975_CHEMBL222	CHEMBL566001	0
P23975_CHEMBL222	CHEMBL566830	0
P23975_CHEMBL222	CHEMBL566886	0
P55072_CHEMBL1075145	CHEMBL2311578	0
Q01959_CHEMBL238	CHEMBL573766	0
P31645_CHEMBL228	CHEMBL574347	0
P23975_CHEMBL222	CHEMBL574428	0
Q01959_CHEMBL238	CHEMBL574127	0
P31645_CHEMBL228	CHEMBL569014	0
P31645_CHEMBL228	CHEMBL4283917	0
P31645_CHEMBL228	CHEMBL3612833	1
P23975_CHEMBL222	CHEMBL562244	1
P23975_CHEMBL222	CHEMBL562444	0
P31645_CHEMBL228	CHEMBL4286186	0
P31645_CHEMBL228	CHEMBL4282796	0
P31645_CHEMBL228	CHEMBL4277619	0
P23975_CHEMBL222	CHEMBL4082902	0
P23975_CHEMBL222	CHEMBL4073400	0
Q16572_CHEMBL4767	CHEMBL278382	0
P48067_CHEMBL2337	CHEMBL4173675	1
P33527_CHEMBL3004	CHEMBL25731	1
P31645_CHEMBL228	CHEMBL1813307	0
P31645_CHEMBL228	CHEMBL1813308	0
P23975_CHEMBL222	CHEMBL1813312	0
P23975_CHEMBL222	CHEMBL1813316	1
P31645_CHEMBL228	CHEMBL1813315	0
Q01959_CHEMBL238	CHEMBL1813310	0
P31645_CHEMBL228	CHEMBL1813472	1
P23975_CHEMBL222	CHEMBL1813471	0
P23975_CHEMBL222	CHEMBL1813477	1
Q16572_CHEMBL4767	CHEMBL20481	1
P31645_CHEMBL228	CHEMBL3892582	0
Q01959_CHEMBL238	CHEMBL395368	1
P31645_CHEMBL228	CHEMBL246333	1
P23975_CHEMBL222	CHEMBL241648	1
P31645_CHEMBL228	CHEMBL239302	1
P43005_CHEMBL2721	CHEMBL4163105	0
P08183_CHEMBL4302	CHEMBL584572	0
P31645_CHEMBL228	CHEMBL260038	1
P31645_CHEMBL228	CHEMBL442391	0
P31645_CHEMBL228	CHEMBL1086626	0
P31645_CHEMBL228	CHEMBL1086756	0
P31645_CHEMBL228	CHEMBL427563	0
P31645_CHEMBL228	CHEMBL1080726	1
P31645_CHEMBL228	CHEMBL1080746	0
P23975_CHEMBL222	CHEMBL403760	0
P23975_CHEMBL222	CHEMBL402088	0
P23975_CHEMBL222	CHEMBL255449	1
P23975_CHEMBL222	CHEMBL257808	0
P23975_CHEMBL222	CHEMBL257389	1
P31645_CHEMBL228	CHEMBL255448	0
P48066_CHEMBL5208	CHEMBL432737	0
P23975_CHEMBL222	CHEMBL257810	1
P31645_CHEMBL228	CHEMBL439423	1
P23975_CHEMBL222	CHEMBL401976	0
P31645_CHEMBL228	CHEMBL257390	1
P31645_CHEMBL228	CHEMBL295467	0
P23975_CHEMBL222	CHEMBL475937	1
P23975_CHEMBL222	CHEMBL513912	1
P23975_CHEMBL222	CHEMBL257335	1
P31645_CHEMBL228	CHEMBL409715	1
P31645_CHEMBL228	CHEMBL256557	1
P31645_CHEMBL228	CHEMBL411655	0
P23975_CHEMBL222	CHEMBL404013	1
P31645_CHEMBL228	CHEMBL3323105	1
P23975_CHEMBL222	CHEMBL3323097	1
P31645_CHEMBL228	CHEMBL3323095	1
Q01959_CHEMBL238	CHEMBL3323178	1
P31645_CHEMBL228	CHEMBL401651	0
P31645_CHEMBL228	CHEMBL318604	1
Q01959_CHEMBL238	CHEMBL203562	1
P31645_CHEMBL228	CHEMBL204490	0
Q16572_CHEMBL4767	CHEMBL20719	0
P43005_CHEMBL2721	CHEMBL575060	0
P43005_CHEMBL2721	CHEMBL518313	0
P43005_CHEMBL2721	CHEMBL446256	0
P08183_CHEMBL4302	CHEMBL4473662	0
P53985_CHEMBL4360	CHEMBL3326265	0
P08183_CHEMBL4302	CHEMBL3355377	0
P08183_CHEMBL4302	CHEMBL3355374	0
P08183_CHEMBL4302	CHEMBL3355366	0
P31639_CHEMBL3884	CHEMBL183937	1
Q01959_CHEMBL238	CHEMBL1224383	1
P33527_CHEMBL3004	CHEMBL25867	1
P31645_CHEMBL228	CHEMBL524271	0
P31645_CHEMBL228	CHEMBL455447	0
P23975_CHEMBL222	CHEMBL382034	1
P31645_CHEMBL228	CHEMBL421660	1
P53985_CHEMBL4360	CHEMBL205245	1
Q01959_CHEMBL238	CHEMBL1224163	0
P23975_CHEMBL222	CHEMBL1224492	1
P48067_CHEMBL2337	CHEMBL498384	1
Q9Y345_CHEMBL3060	CHEMBL497380	0
P23975_CHEMBL222	CHEMBL1224303	0
Q09428_CHEMBL2071	CHEMBL3330879	1
P46059_CHEMBL4605	CHEMBL188947	0
P31645_CHEMBL228	CHEMBL1077983	0
P31645_CHEMBL228	CHEMBL1077875	0
P23975_CHEMBL222	CHEMBL6467	0
Q99808_CHEMBL1997	CHEMBL187276	1
Q99808_CHEMBL1997	CHEMBL2113438	1
Q99808_CHEMBL1997	CHEMBL607955	1
Q9NP59_CHEMBL3392948	CHEMBL4463692	0
Q9NP59_CHEMBL3392948	CHEMBL4525567	0
Q9NP59_CHEMBL3392948	CHEMBL4473202	0
Q9NP59_CHEMBL3392948	CHEMBL4436976	0
P23975_CHEMBL222	CHEMBL269538	0
Q01959_CHEMBL238	CHEMBL364146	1
O15245_CHEMBL5685	CHEMBL23	0
O15245_CHEMBL5685	CHEMBL753	0
O15245_CHEMBL5685	CHEMBL2	0
Q01959_CHEMBL238	CHEMBL492841	0
P31645_CHEMBL228	CHEMBL481695	1
P23975_CHEMBL222	CHEMBL507422	0
Q01959_CHEMBL238	CHEMBL565844	0
Q01959_CHEMBL238	CHEMBL578815	0
P31645_CHEMBL228	CHEMBL157455	0
Q01959_CHEMBL238	CHEMBL565396	0
P31639_CHEMBL3884	CHEMBL3125149	0
P31639_CHEMBL3884	CHEMBL3125154	0
P31645_CHEMBL228	CHEMBL294733	1
P23975_CHEMBL222	CHEMBL4563018	0
Q01959_CHEMBL238	CHEMBL1173598	0
Q01959_CHEMBL238	CHEMBL197913	0
P48067_CHEMBL2337	CHEMBL382006	1
P23975_CHEMBL222	CHEMBL1173087	1
Q99884_CHEMBL3317335	CHEMBL3318546	0
Q99884_CHEMBL3317335	CHEMBL3318575	0
Q99884_CHEMBL3317335	CHEMBL3318576	1
P23975_CHEMBL222	CHEMBL4533250	0
P23975_CHEMBL222	CHEMBL215236	1
P55072_CHEMBL1075145	CHEMBL1076555	1
P55072_CHEMBL1075145	CHEMBL1082174	0
P23975_CHEMBL222	CHEMBL592697	0
P31639_CHEMBL3884	CHEMBL590299	0
P30531_CHEMBL1903	CHEMBL74138	0
P31645_CHEMBL228	CHEMBL378418	1
P48067_CHEMBL2337	CHEMBL556163	1
P48067_CHEMBL2337	CHEMBL213753	0
P48067_CHEMBL2337	CHEMBL439499	0
P31645_CHEMBL228	CHEMBL571536	1
P23975_CHEMBL222	CHEMBL568350	0
P48067_CHEMBL2337	CHEMBL211422	0
P31645_CHEMBL228	CHEMBL566240	1
P48067_CHEMBL2337	CHEMBL214083	0
P48067_CHEMBL2337	CHEMBL211633	0
P31645_CHEMBL228	CHEMBL214273	1
P23975_CHEMBL222	CHEMBL561140	0
P43004_CHEMBL4973	CHEMBL79140	0
P31645_CHEMBL228	CHEMBL604063	1
P31645_CHEMBL228	CHEMBL607419	1
P33527_CHEMBL3004	CHEMBL29743	1
P33527_CHEMBL3004	CHEMBL26150	1
P08183_CHEMBL4302	CHEMBL2370883	0
P23975_CHEMBL222	CHEMBL421867	0
P23975_CHEMBL222	CHEMBL4061167	0
P23975_CHEMBL222	CHEMBL4083042	0
P31645_CHEMBL228	CHEMBL4074417	0
P31645_CHEMBL228	CHEMBL1088000	1
Q01959_CHEMBL238	CHEMBL580143	0
P31645_CHEMBL228	CHEMBL550932	0
P23975_CHEMBL222	CHEMBL570317	1
